0	16	1
1	1	1
1	10	1
2	1	1
3	8	1
4	6	1
5	0	1
5	13	1
5	14	1
5	15	1
5	17	1
5	18	1
5	19	1
5	20	1
5	21	1
6	1	1
6	2	1
7	22	1
8	23	1
9	25	1
10	10	1
11	22	1
12	22	1
13	23	1
14	6	1
15	11	1
16	22	1
17	1	1
18	13	1
18	14	1
18	15	1
18	19	1
18	20	1
18	21	1
19	1	1
19	8	1
20	13	1
21	9	1
22	8	1
23	24	1
24	1	1
25	11	1
26	1	1
26	2	1
26	3	1
26	4	1
26	5	1
27	6	1
27	8	1
27	9	1
27	10	1
28	8	1
29	12	1
30	12	1
31	10	1
32	23	1
33	1	1
34	22	1
35	1	1
35	10	1
36	10	1
37	1	1
37	10	1
38	8	1
39	8	1
40	1	1
41	8	1
42	9	1
43	13	1
43	14	1
43	15	1
43	17	1
43	19	1
43	20	1
43	21	1
44	1	1
44	2	1
45	10	1
46	1	1
46	10	1
47	6	1
48	16	1
49	6	1
50	1	1
50	2	1
51	1	1
51	10	1
52	1	1
52	2	1
53	7	1
32	9	0
47	19	0
8	24	0
2	4	0
51	17	0
30	11	0
22	16	0
48	19	0
13	19	0
7	23	0
26	0	0
34	19	0
26	12	0
44	22	0
52	3	0
50	9	0
48	0	0
21	8	0
8	2	0
29	23	0
45	21	0
33	10	0
32	11	0
12	1	0
13	3	0
37	4	0
10	5	0
1	0	0
22	22	0
23	9	0
34	7	0
13	13	0
43	18	0
15	16	0
39	1	0
44	24	0
21	11	0
44	19	0
16	12	0
36	11	0
24	18	0
22	3	0
3	21	0
38	6	0
4	4	0
22	9	0
19	16	0
11	23	0
16	11	0
36	3	0
48	1	0
2	9	0
9	23	0
5	23	0
7	15	0
47	13	0
46	25	0
35	24	0
47	25	0
49	4	0
21	12	0
24	7	0
44	15	0
35	5	0
3	18	0
6	4	0
22	17	0
36	1	0
0	12	0
2	10	0
52	18	0
17	6	0
22	21	0
38	25	0
34	11	0
35	8	0
33	13	0
16	25	0
17	2	0
34	23	0
25	12	0
1	5	0
11	7	0
8	1	0
40	15	0
10	12	0
47	3	0
53	20	0
44	3	0
27	21	0
