0	58	1
1	24	1
1	25	1
2	79	1
3	92	1
4	17	1
4	21	1
4	22	1
5	82	1
6	24	1
6	26	1
6	62	1
7	3	1
7	4	1
7	5	1
7	6	1
7	7	1
8	18	1
8	19	1
8	25	1
8	26	1
9	59	1
10	75	1
10	76	1
10	79	1
11	59	1
12	11	1
12	12	1
12	14	1
13	3	1
13	4	1
13	5	1
14	2	1
14	44	1
14	80	1
15	21	1
15	22	1
16	34	1
17	15	1
17	16	1
17	17	1
17	18	1
17	19	1
17	21	1
17	22	1
17	23	1
18	18	1
18	19	1
18	24	1
18	25	1
18	26	1
18	28	1
18	51	1
19	3	1
19	4	1
19	54	1
20	15	1
20	16	1
20	17	1
20	18	1
20	19	1
20	20	1
21	3	1
21	4	1
21	15	1
21	16	1
21	17	1
21	18	1
21	19	1
21	24	1
21	25	1
21	27	1
21	28	1
21	44	1
21	46	1
21	47	1
21	48	1
21	49	1
21	50	1
21	51	1
21	52	1
21	53	1
21	54	1
21	55	1
21	56	1
21	57	1
21	80	1
22	45	1
23	2	1
23	44	1
23	80	1
24	63	1
25	10	1
26	2	1
26	45	1
26	80	1
27	11	1
27	18	1
28	87	1
29	78	1
30	44	1
31	13	1
32	59	1
33	59	1
34	3	1
34	4	1
34	6	1
35	29	1
36	59	1
37	1	1
37	9	1
37	71	1
37	72	1
38	47	1
38	48	1
39	76	1
39	77	1
40	45	1
41	15	1
41	16	1
41	17	1
41	51	1
42	21	1
42	22	1
42	23	1
43	15	1
43	16	1
43	17	1
43	18	1
43	19	1
43	21	1
43	22	1
43	23	1
43	59	1
44	45	1
45	83	1
45	84	1
46	29	1
47	46	1
47	47	1
47	48	1
47	49	1
47	50	1
47	51	1
47	52	1
47	53	1
47	54	1
47	55	1
47	56	1
48	3	1
48	4	1
48	5	1
48	6	1
48	7	1
48	15	1
48	16	1
48	17	1
48	18	1
48	19	1
48	21	1
48	22	1
48	23	1
48	24	1
48	25	1
48	26	1
48	27	1
48	28	1
48	44	1
48	51	1
48	53	1
48	56	1
49	3	1
49	4	1
50	44	1
51	21	1
51	22	1
51	23	1
52	24	1
52	25	1
52	26	1
52	28	1
52	44	1
52	51	1
53	2	1
53	3	1
53	4	1
53	5	1
53	6	1
53	7	1
53	17	1
53	25	1
53	44	1
53	51	1
53	80	1
54	63	1
55	89	1
56	17	1
56	24	1
56	25	1
56	26	1
57	15	1
57	16	1
57	17	1
57	18	1
57	19	1
57	20	1
58	15	1
58	16	1
58	17	1
58	18	1
58	19	1
58	21	1
58	22	1
58	23	1
58	46	1
58	47	1
58	48	1
58	49	1
58	50	1
58	51	1
58	52	1
58	53	1
58	54	1
58	55	1
58	56	1
59	18	1
60	44	1
61	44	1
62	29	1
63	29	1
64	3	1
64	4	1
64	89	1
65	3	1
66	0	1
66	11	1
66	12	1
66	13	1
66	14	1
66	35	1
66	59	1
66	64	1
66	65	1
66	66	1
66	67	1
66	68	1
66	82	1
66	94	1
67	3	1
67	4	1
68	59	1
69	26	1
70	24	1
70	25	1
70	26	1
70	28	1
70	61	1
71	18	1
71	19	1
71	51	1
71	53	1
72	59	1
73	21	1
73	22	1
74	21	1
74	22	1
75	15	1
75	18	1
75	19	1
75	20	1
76	18	1
76	19	1
76	20	1
